Page Views,Session Duration,Time on Page,Previous Visits,Visitor Type
22.080485882571384,6.012820262463886,3.404829645593166,0,Bot
31.78556285755873,1.4464597382022362,5.269654797472334,1,Bot
4.0,0.1981731490055395,0.8875926436248268,0,Human
2.0,1.845441963205136,4.845056915367421,1,Human
27.199094799015153,0.16550137469559495,2.786321115874877,1,Bot
5.0,0.8369758712447636,1.19743527996465,1,Human
28.203539546064704,0.7246572238024186,2.291465021905128,2,Bot
37.896064077536955,0.10674097135801607,2.769165166626899,1,Bot
3.0,0.9113350325882902,3.1206829555284994,2,Human
2.0,2.9116491990681115,0.9635596760893688,0,Human
32.56633716556678,0.7866484087778541,6.028234573929393,3,Bot
6.0,0.917835296373848,2.980979880807161,1,Human
2.0,0.4588550970831323,1.24304707030713,2,Human
3.0,1.2001442097300272,0.4874033291173127,3,Human
24.386389892188507,0.4150619883105383,2.4038948547793693,0,Bot
4.0,0.5747773445737528,2.624259968365272,3,Human
7.0,0.045067618736137,3.408635542222352,1,Human
6.0,0.7171450553448443,2.168847911156906,1,Human
6.0,0.0056234990894558,6.650157150739718,2,Human
5.0,3.417111279491066,2.082350950109772,0,Human
8.0,1.8696356051504632,8.023780429273895,2,Human
32.064657271378124,5.239469385408418,3.033888818521585,1,Bot
37.75250246407038,1.6408508834277513,3.128412234844289,1,Bot
35.47095759235474,0.19520501797971207,3.436178470333697,1,Bot
28.77128467957028,0.12067005215011521,3.978541327995224,1,Bot
22.8206892441028,0.2008240345822516,4.645072029452501,2,Bot
21.96776839871214,0.5878580804979554,2.3315245645756746,1,Bot
5.0,5.452390233897376,4.54731004278125,2,Human
10.0,0.1205608476429188,6.033490865264901,3,Human
31.83299123048424,2.9333166523403835,1.1202595279102459,2,Bot
24.372554763508116,0.3224232166702378,3.105840767101726,0,Bot
2.0,4.59627125015464,3.22595097923454,2,Human
4.0,0.1695632926077468,3.041126564913312,2,Human
5.0,2.0267527617104864,5.725969782734843,1,Human
6.0,1.331219326027739,1.303676062794639,1,Human
3.0,3.4441372636106884,3.0667325165421184,2,Human
3.0,1.0227730551542933,9.181610397588848,2,Human
6.0,8.203642235100741,3.380418386687311,1,Human
34.0643105941948,2.5771655313470845,2.2781047878981577,0,Bot
5.0,1.9696117258582173,3.6815971526726505,2,Human
9.0,3.4904263051112947,8.501808887839161,2,Human
5.0,1.586852133332233,9.166247466039346,0,Human
1.0,5.208366096857362,2.187169434854358,2,Human
20.66367403704126,4.566164020132954,1.9938510569421433,2,Bot
2.0,2.38989963442255,4.237897870312852,2,Human
8.0,0.5585654216493248,2.1944381920768423,1,Human
3.0,0.4300812445834697,4.489632363151732,2,Human
0.0,1.6231132787393037,3.401470318260149,2,Human
29.834365135631014,2.318809728049773,1.6666489369104593,1,Bot
28.932764241440765,2.8152028703114778,2.2519835423140058,1,Bot
33.85432596943483,3.6739701409556074,5.23285216341741,0,Bot
4.0,18.956373402507516,4.051324810591934,2,Human
3.0,6.141313177985501,5.083885619406432,2,Human
4.0,0.9815992421500764,2.7121825600578675,0,Human
23.359069755507846,7.36127995578019,3.2639549164732946,0,Bot
32.466589504404446,0.3625031552436329,2.691513738627383,2,Bot
32.852993342965796,0.9623383116586516,4.675985775607217,0,Bot
3.0,10.04720930725396,9.820490399448405,2,Human
6.0,2.300548331722337,1.4511579982676948,3,Human
4.0,5.485971214112843,2.870268266957929,2,Human
6.0,5.03187011444407,7.627249369788737,2,Human
2.0,2.765073158128725,3.868783639456152,2,Human
4.0,1.1122020103697632,6.742278267268566,0,Human
28.452267803430047,0.34610886152079895,7.087277262638063,1,Bot
28.42365377679827,3.3531408029703296,2.1404651199335207,1,Bot
3.0,7.748091343529273,3.3698117943719685,2,Human
25.838222134478855,2.489686963470567,1.96363102739664,1,Bot
5.0,0.1880823282013257,2.0179867557922098,3,Human
29.288102574893532,1.4110139495545995,1.5174408830241704,1,Bot
32.067174516118506,1.615888670392353,1.1918638681498703,1,Bot
6.0,0.2994167353798396,1.380698486793157,4,Human
5.0,1.8699105115044528,3.335884108685412,5,Human
4.0,2.2058004572899814,1.6715457228033068,0,Human
33.909114358886555,0.19721278744357393,3.8457240713973104,0,Bot
5.0,0.5256169109463756,0.9906344213214816,1,Human
4.0,2.478544680553552,3.656915549755851,0,Human
30.24042473330691,2.9800571166818353,3.8477318053256524,0,Bot
22.425763876570677,0.9128691252583723,2.470333253844319,1,Bot
22.403150170229935,6.048401040249465,2.119660052270761,1,Bot
4.0,0.6216077274907325,10.701881014193836,2,Human
6.0,1.4016787828590855,2.99850504403496,4,Human
35.07185032509065,0.8600475535058212,3.8188763581695606,0,Bot
24.043482513986756,0.06171663546781039,4.093491337187969,1,Bot
6.0,5.391923563803605,3.584583767887317,0,Human
6.0,1.3161345566731524,3.1438483552478216,2,Human
37.20636644533058,2.2025310064107404,2.3643469480170554,0,Bot
33.558074390444446,2.0478984087949854,3.7119446056459107,3,Bot
6.0,2.395445862087,10.212445965826412,2,Human
24.208176554037287,0.898373521418981,2.065398354171844,0,Bot
1.0,1.4123985960207586,4.995924667972411,1,Human
6.0,0.3425503614218003,4.1230497484823925,0,Human
5.0,0.8061583425948793,2.718768738666579,3,Human
3.0,1.1929527966686742,3.143577265433068,1,Human
3.0,4.773995103238622,8.31431001861904,2,Human
4.0,3.429315699032408,8.478174486998954,0,Human
30.546973973024464,11.217492461418113,2.2825020836666483,0,Bot
30.092091895947757,0.08826689223517215,2.494214173432782,1,Bot
3.0,1.4439695490045374,3.1101065597609128,2,Human
4.0,0.7917734062757695,2.0634054030636304,1,Human
3.0,0.4903562677937998,3.0891497960440377,0,Human
31.708779878885796,2.0487102290722485,2.5566262724952025,1,Bot
7.0,0.0648627088995444,1.6912942887204034,2,Human
6.0,1.7367380342262182,3.072196813946721,3,Human
28.185807197801704,4.281210880684546,5.674882221931716,0,Bot
7.0,2.329248738940466,9.283642653006092,2,Human
4.0,3.2752861135754707,0.627118184646287,1,Human
3.0,19.932671644454164,0.1883091063595018,2,Human
21.4870819788108,2.1236425196600632,1.9599306138874337,1,Bot
4.0,4.180880193201582,3.739580711741079,3,Human
24.46832512996986,0.6482158141702838,4.871202803957302,1,Bot
6.0,5.8055587367515065,3.923794410259726,2,Human
20.23956100238749,0.9915653301304104,5.566005490680923,1,Bot
5.0,3.630600732162897,6.435719679719504,1,Human
34.11272456051594,1.6209965982312413,2.8094361507694345,1,Bot
27.77853369961944,1.6197438246952314,3.0496010731427092,1,Bot
18.490394176322077,1.2925963865832355,2.43082666735562,2,Bot
13.0,4.319330965560516,2.757195889952694,0,Human
28.077222278850872,2.757233256410029,6.929990936536588,0,Bot
5.0,0.0958878004607623,6.925161643582835,2,Human
5.0,1.9936552130032767,1.8901736859749996,1,Human
33.05185132716733,4.492237024931178,6.201840208925346,1,Bot
5.0,0.3190456845294206,1.7106093494117591,3,Human
3.0,4.541867820189699,3.438711547796116,2,Human
6.0,4.914820916621904,5.837243410093609,0,Human
3.0,3.402879714250271,0.6003820536315855,4,Human
7.0,12.096571373417795,5.320568408613318,3,Human
4.0,0.6533433868924545,4.624260866516432,2,Human
28.461108825234994,0.6571118298280387,5.152570170943166,1,Bot
6.0,1.386123238718154,4.610230193561064,1,Human
5.0,2.8560926619917124,2.5830044179238016,4,Human
33.56499215086194,3.2454851544975876,9.782044741606953,0,Bot
23.895781750144888,2.5402378794579326,3.1175212975091804,1,Bot
5.0,2.968057252697767,1.881070384888407,2,Human
5.0,4.21560622234011,3.9015868325531367,1,Human
17.641777499363553,0.9309622188253593,2.589924733426304,4,Bot
6.0,1.9222024071474388,2.766064941586296,3,Human
32.29590039614219,4.798637099307362,2.925630403853903,1,Bot
23.74230287904778,1.827480515087411,6.525336345122744,0,Bot
26.345349800290403,0.7863933938392205,3.9560177423043283,1,Bot
30.55461294854933,0.3476229730303001,3.2284714652758306,0,Bot
2.0,0.7097519011818283,5.685964728757378,1,Human
3.0,5.843447671148733,9.743993191075653,3,Human
3.0,0.3848059604256648,2.480493346455538,2,Human
32.975785127184565,2.1684674539304623,4.128062842231999,0,Bot
22.75957829251338,1.4719339105965725,4.199825205358611,1,Bot
6.0,3.733381881160344,5.569229622488639,1,Human
27.222614404198726,0.8857055923731125,4.803128992873227,4,Bot
2.0,3.4534835778472592,5.483059836349947,1,Human
5.0,2.1070298132020366,2.897928436520542,0,Human
5.0,6.431922239510606,1.9725733484700592,4,Human
23.92905693606134,0.1240536869664351,2.7654844722571323,3,Bot
1.0,2.079995607534914,4.534433228061238,3,Human
33.57000247046046,0.2561419253071429,0.6896424330614229,4,Bot
6.0,0.6408540278362123,4.612204539735098,4,Human
3.0,9.832540184939797,12.910643072643325,3,Human
31.785077429825236,2.358145150639629,3.0007920428218022,0,Bot
8.0,3.8152983894896986,2.916137219951269,2,Human
31.095751638319694,3.908674591025659,1.5565980330958904,3,Bot
31.737908526808354,0.1073456765916481,2.6409386201131984,0,Bot
2.0,0.5584084291420776,9.481496265217338,3,Human
30.349010424950094,0.48858065337707873,3.4256576345421954,1,Bot
7.0,7.755342687286447,3.300934783726686,1,Human
30.93304561578179,6.583449944872794,5.005148395216726,1,Bot
26.736880103488044,1.4363711938048278,4.095823928545158,1,Bot
3.0,2.062959780584627,2.818399898489538,4,Human
5.0,2.3472551272746056,2.6091435531520184,1,Human
27.205390763642058,0.20303464305301905,3.8518145560964934,2,Bot
6.0,0.7429545429547282,2.22382933077313,2,Human
37.64775159730307,1.3115983237872229,3.5569623098792404,0,Bot
6.0,4.995177537594125,5.883734969007183,3,Human
4.0,0.4149734444919669,8.433840558535106,1,Human
5.0,0.9768663827936476,6.108036618171878,2,Human
5.0,3.8486371631331178,8.427336656713786,2,Human
7.0,1.3037956742704928,1.0262820580469716,2,Human
31.357894185976868,3.453102901260399,3.45191963040837,0,Bot
7.0,0.5377906942089077,3.188451160407148,1,Human
7.0,7.534443788145399,6.033240573053863,2,Human
4.0,6.790540950682209,4.829336954139073,0,Human
4.0,3.774759197646052,2.309578139816675,0,Human
3.0,11.942237387420583,2.565022659563426,2,Human
4.0,0.9147462497295532,0.6418503893183621,2,Human
2.0,0.1388532559193805,2.9289846650388487,0,Human
8.0,0.7942203378416719,3.4732597505860707,0,Human
36.334555745933116,3.4206044294154583,2.3084310385998976,1,Bot
7.0,2.011581815326501,2.1267971386895104,2,Human
40.0,1.32599763682987,1.5989702580429308,2,Bot
7.0,6.1412848195555725,2.4297401190329477,4,Human
5.0,0.3491287569736692,2.2664924668441206,1,Human
4.0,0.6008369535657833,2.567608101336269,3,Human
4.0,1.268782095776736,4.548935075288218,1,Human
5.0,3.310003414729646,1.326423896320465,2,Human
5.0,1.9261268769137327,6.633625657224974,2,Human
28.62474151424178,2.6739197560495818,4.674190458163168,0,Bot
5.0,0.5264084978789101,3.529928500381019,2,Human
3.0,6.116335587742476,1.2486325879613145,1,Human
5.0,2.6457865951968778,5.639556969886389,1,Human
3.0,4.894996069473592,0.2298597535260683,2,Human
2.0,0.696117090420564,1.8465073703716204,2,Human
32.58829510234561,3.802470988526221,3.8016239361947504,0,Bot
4.0,11.340735939506006,3.827702721567264,3,Human
26.69106767615806,1.0673326679182042,0.6628916080655894,1,Bot
34.16961077274452,1.2469861955421258,2.582541430483853,1,Bot
25.10813611192484,7.958152357683365,0.9890227963702989,0,Bot
2.0,0.979235452415658,1.7305087482030024,1,Human
6.0,0.8139352709639518,0.584795041312509,3,Human
5.0,0.5727510622255578,5.640220446501048,0,Human
27.611712766174417,0.5665273347157338,1.5458724532457015,0,Bot
33.554799841017456,0.2865401137958053,3.4921639479867514,2,Bot
4.0,4.119798019913511,2.3826714240321434,2,Human
24.8674235029447,0.6612381552146382,3.036069679359186,0,Bot
2.0,1.1260254908501035,6.854873677809125,3,Human
10.0,2.609036660175747,1.5235067144705878,3,Human
8.0,1.3568449811635046,1.1190872957274265,2,Human
9.0,0.1556980110745014,3.815694544614404,5,Human
26.686881205270765,1.959865010976076,3.919112060276701,0,Bot
3.0,1.3496290383984006,0.6737269460457774,3,Human
36.53571377141214,2.439396695081679,2.600256717694614,1,Bot
8.0,18.160451852270345,4.172996058069248,2,Human
22.372374145376305,1.7484118784391343,3.975111184884692,0,Bot
6.0,0.9675904098674976,2.6504010685917785,1,Human
4.0,2.141658132836479,1.0455124060644612,1,Human
10.0,0.0350841561348338,5.676390227078235,6,Human
2.0,3.5120133708249206,1.5528284464131656,0,Human
30.37902279096863,0.20334896740472178,0.8331392026692155,0,Bot
28.89517913085168,0.3017018210759944,2.3467594406706067,1,Bot
3.0,1.2762155745346326,6.601897042146625,0,Human
25.40674026757901,0.36293559141326953,3.125549372304321,0,Bot
5.0,5.947417764723193,9.936690386046177,1,Human
32.81484618345286,0.024364760019591942,6.109208478373253,0,Bot
4.0,10.731903124892863,1.369961192238238,1,Human
4.0,1.0584782205954224,7.48681021234466,1,Human
33.87317026714668,0.4766281883603115,5.254724739806923,1,Bot
6.0,0.912718581737678,5.971110243298086,1,Human
32.86291390678079,0.015387104540800603,2.515952928399234,1,Bot
2.0,0.3347248298930563,12.964316428643093,5,Human
1.0,3.5591060469388154,5.243938106974192,1,Human
31.912048730920255,3.9063517051371166,2.360481927996872,0,Bot
3.0,11.625378244874224,6.473043947706223,1,Human
2.0,2.464783646106385,3.8361963606672167,1,Human
35.16232630275574,2.0056119671487047,1.2387147327463353,0,Bot
22.607390048162863,0.5959575062777931,4.274723834975783,3,Bot
2.0,6.416617130371257,1.9867986240949875,4,Human
9.0,1.9693488198386384,2.158186436420641,4,Human
38.16205651965818,3.0330385915848974,2.158803308078855,4,Bot
5.0,3.777314242633844,1.9469975053321709,2,Human
28.594498535570224,0.6589068558228242,2.1678365208970583,0,Bot
23.086001345178317,0.17720786933695706,3.779692795488574,0,Bot
8.0,16.676578005221405,4.645258794207658,3,Human
5.0,2.6511424487611697,5.333400328035724,0,Human
30.92418061847437,5.826393854798992,2.571195316406851,1,Bot
3.0,3.1776402477111727,1.746011433545045,1,Human
23.616257120898453,0.9574269239343685,7.227712028018722,1,Bot
26.42824290986816,1.923869711101883,2.466470064926157,0,Bot
27.411943504819142,0.384456380918243,4.043968038924619,1,Bot
31.732241047484877,3.6417417231952913,3.790351938519555,0,Bot
31.760276982571483,3.5601383086534786,3.560073554094224,1,Bot
35.26901026017451,3.98042544378951,3.723162944809989,1,Bot
4.0,4.615983574801636,6.575329461506357,3,Human
6.0,5.916716776932096,4.323490699123865,2,Human
5.0,3.042577619175269,2.0002941390032265,1,Human
23.944919001187717,0.6929458572752945,1.730715959262307,0,Bot
9.0,2.352788346448182,2.9341606232289847,1,Human
29.938766135765427,0.4486226874845159,2.6759710692035386,0,Bot
29.421758588058797,0.14987474366858658,2.8557034998987945,0,Bot
28.125895962252013,1.3193043951075851,1.5039424904911596,0,Bot
3.0,5.3554084587506505,3.8340733205967767,1,Human
7.0,1.486581471580776,4.575833141950898,1,Human
4.0,1.0199490249380212,5.406629207739436,2,Human
37.26767038578659,1.0355001572974054,4.142171145465815,1,Bot
6.0,1.1071435854562544,1.5765122580413171,1,Human
2.0,6.499937369653226,0.4047934968683556,4,Human
34.20321774494362,0.5421310394332255,1.7045559231820857,2,Bot
7.0,7.192037334764249,3.2527130177288006,0,Human
2.0,1.1183800699221211,1.2392937576940082,2,Human
4.0,0.074918797145263,1.9179387618084704,2,Human
33.501549397044954,2.211408780520436,3.7250944281474316,1,Bot
9.0,5.422277966857733,3.8902814832299866,2,Human
6.0,0.8645387914179069,4.215996772201529,4,Human
4.0,1.999082489140817,7.49937805590237,1,Human
4.0,7.293453455711033,2.714623465099136,1,Human
27.371224891596196,2.374566301954948,3.7878231066799235,0,Bot
6.0,18.336679603402363,2.984756677500051,0,Human
9.0,1.4068261165411695,1.4673986877725482,3,Human
8.0,1.881355422317819,2.1077428505750926,2,Human
5.0,9.13607212802996,3.754019898292886,1,Human
23.771306106440058,1.190929171127857,3.6771516055089575,2,Bot
6.0,0.2625894072773497,4.588564580559299,0,Human
3.0,10.5122402654702,2.3345523692429104,1,Human
18.944323454960575,0.48035401670010575,1.5254312328822155,1,Bot
3.0,0.5749729641153012,6.229435049051019,0,Human
4.0,13.58023186909955,5.802188906041352,3,Human
4.0,1.3330617647802283,1.813395948504584,3,Human
3.0,2.50541811606814,0.6631754076734568,2,Human
4.0,1.322116820641447,1.6977704031919294,1,Human
5.0,0.0278558693067282,7.182616459171757,5,Human
34.36160318360339,4.0507658383112535,3.848652792040015,1,Bot
38.77670421221602,2.3751180270003025,3.5837830596925357,2,Bot
26.88429736787618,1.229652636848165,3.30002513232872,1,Bot
5.0,0.8112081189298619,2.8552948389416057,2,Human
11.0,2.8750855072237718,1.073812166124006,2,Human
27.489728878236946,0.09868058647991072,2.3296986781612636,0,Bot
5.0,0.1628131003154605,3.185406883416788,1,Human
5.0,0.3486705861681433,3.0407844951682623,2,Human
34.06758608684835,0.30083490841891436,8.462576038482666,1,Bot
5.0,0.2391426801592959,1.3888333918159894,1,Human
32.48999145622725,5.335598921177708,2.5593536350171116,2,Bot
3.0,3.5054041886748792,10.701246877033787,2,Human
6.0,2.461858412602427,1.4353621606932665,2,Human
6.0,3.839426834317345,8.802778389010902,1,Human
4.0,0.4391522524559275,0.5460028935502858,2,Human
1.0,1.0351844442060296,6.1680150503490445,1,Human
34.85785475477178,0.546717233914294,2.998937296402649,1,Bot
4.0,5.982363412478176,9.596402787921036,2,Human
9.0,0.1155496554534393,3.276242705373073,1,Human
37.480221557445915,0.45249813730374433,1.453231472952869,0,Bot
23.323278206449494,1.200185792864586,4.154451498394387,0,Bot
6.0,0.549688518452261,1.2701279008784512,6,Human
29.221613823039604,0.43997330378772953,3.075597318332325,1,Bot
7.0,9.29593469717386,4.819333440830914,1,Human
34.408198784747256,4.509833796118041,1.743160289619363,1,Bot
8.0,0.5097374299864006,1.410717462086181,1,Human
27.18766612052866,0.5984861814967405,3.0050675350673433,1,Bot
6.0,1.0660174079064038,4.238077834108798,6,Human
2.0,0.5163984409013744,4.6816217034678,1,Human
25.863845282238387,5.527902601784148,6.318892831792503,0,Bot
40.0,0.08876609855973225,2.9618827566643624,0,Bot
6.0,1.4689316184688963,3.096119050330377,1,Human
7.0,1.4482523454179257,2.3323910421737364,2,Human
35.58647915794064,4.807615461568678,3.782013552786856,2,Bot
7.0,2.2492447873300785,10.218384470918334,3,Human
4.0,4.22785113296745,3.5062918912319336,4,Human
5.0,8.401687635978469,1.1555000149398598,1,Human
6.0,8.132757008794218,4.378638825966976,0,Human
30.29609217007244,0.498492443961226,5.985496709795888,1,Bot
24.351465726711908,0.8257877846310165,2.4720862689545604,2,Bot
6.0,1.0575389217977509,1.1413305623170695,0,Human
31.28775195361382,2.180125050294198,2.8703409168200573,1,Bot
3.0,9.888562113795707,2.165047068957617,1,Human
3.0,2.410326673368135,9.927656398409026,2,Human
7.0,0.1012107025223856,0.2573396805434981,2,Human
37.89786072865356,6.830183846100176,2.712488615194226,1,Bot
4.0,4.302358780923639,6.402000013221265,3,Human
33.12059908526078,0.38547832588140707,4.344994363064908,1,Bot
10.0,1.994310829436485,3.6528731888589103,3,Human
4.0,3.2455049777633698,5.001229434454121,1,Human
7.0,4.086155179173416,2.8580660160830886,2,Human
3.0,4.813505913066831,5.142598675971212,1,Human
6.0,1.510789556457278,2.4444992773749403,3,Human
3.0,7.162209391502939,5.25174609512246,2,Human
3.0,8.12079252459528,5.821393442028387,1,Human
6.0,4.465121707627729,9.330936060862587,3,Human
35.79664901682124,1.3721888291937,6.204300125848169,0,Bot
6.0,2.015755687284732,1.5325827153661722,4,Human
8.0,0.0344955964123625,4.024737292298453,0,Human
3.0,2.664886369319799,2.3093006497555195,1,Human
7.0,1.2445690089512844,5.291813217985192,0,Human
8.0,5.002613282290498,17.13063475030514,1,Human
30.38684153823809,0.1379544015638108,4.186095923703074,1,Bot
7.0,0.3199208623776897,1.1106843468874636,1,Human
32.366188122867726,1.5726712566885659,4.16436031060256,1,Bot
6.0,3.1822116568480263,7.607891075399051,3,Human
2.0,7.886702443682472,1.0894466595483738,4,Human
7.0,1.617007073025136,8.531933773316299,2,Human
7.0,6.410896491140435,3.637175185171928,1,Human
5.0,2.717592328471457,9.591394006408995,3,Human
9.0,8.80059288553245,2.997510010313455,1,Human
6.0,6.363458474660382,3.99512568618681,2,Human
3.0,1.5354552197617983,3.515315028897097,2,Human
1.0,6.854928694028068,10.415478713359365,1,Human
33.164659088777555,0.5485424366162706,2.0263402522720293,1,Bot
3.0,0.53752335187,4.352241398969087,4,Human
8.0,1.295346936524196,0.6353830897714244,3,Human
5.0,1.4142568740727075,4.279442541354959,0,Human
30.984306179345616,2.1015061802651136,3.7418592495657674,1,Bot
2.0,2.0102739288551885,2.1099603489487597,6,Human
31.119420121395656,2.5607787424898194,5.864063624621628,1,Bot
26.740819460989204,7.821081145434436,3.7372980506207405,1,Bot
4.0,2.4365729369701423,6.836354454855682,4,Human
4.0,1.2898004806324557,4.169699528625482,2,Human
6.0,0.3570309782418586,10.584897577866377,4,Human
27.238884778595143,0.21213815219617682,1.7398445497249497,4,Bot
3.0,4.386259455413978,3.227308196919073,1,Human
5.0,9.431892496354449,1.934807411971304,0,Human
8.0,6.335703489490392,5.392066413406011,1,Human
11.0,1.0249584469917183,2.849958506212204,3,Human
7.0,4.4994828074261655,8.413692091491745,4,Human
2.0,1.3928611776043625,2.046124359713936,2,Human
6.0,4.957980378612432,5.9369222268790125,2,Human
3.0,0.4553020838910045,4.068826379441518,2,Human
4.0,7.404215290260312,2.5502173046289296,4,Human
6.0,2.846866185805812,0.5351914140485213,1,Human
28.764113087397014,1.315718605257502,2.9087696431566576,2,Bot
26.163262185559752,4.207047536486472,3.3935096400052798,0,Bot
5.0,1.6953332161136847,1.196587250958805,0,Human
5.0,1.2403694891784958,3.969853287135558,4,Human
6.0,0.625410129899181,3.632154921831996,1,Human
23.597853237518585,4.734344948432619,2.3444501046960675,0,Bot
11.0,3.1338048877652263,1.3894619294308612,4,Human
7.0,1.1371525977235957,4.346906969897895,2,Human
4.0,2.9861783501828336,1.841314495022296,0,Human
34.75211919093025,0.2843364175331189,1.9759332884563328,0,Bot
3.0,4.129918986884024,6.014629283181566,7,Human
6.0,9.583068225392362,4.680731113726572,0,Human
4.0,0.0555572588837508,0.5897157824746674,0,Human
5.0,0.3988766065612935,2.136764719363637,1,Human
29.722261505516904,4.353742119624095,5.808162784735753,1,Bot
3.0,0.8411562630123677,8.00141814012807,3,Human
6.0,0.4649742214884773,2.973886741918538,0,Human
8.0,2.6379685166537143,4.55720698161625,3,Human
25.801390789096118,0.16876265840149893,2.000072706327511,1,Bot
5.0,6.283265557650805,2.702707577204844,2,Human
10.0,0.6172131666621097,9.02713663574228,4,Human
5.0,0.1516449233206013,3.970197239543308,2,Human
22.75993049791878,0.7054734398904734,2.230965186390482,1,Bot
26.875907111521606,0.5106025502817646,8.388687492238795,1,Bot
27.449918005726264,1.0266385134428386,1.8589965096959786,1,Bot
6.0,0.0332680331834028,5.285519080243383,1,Human
9.0,8.659217320044633,3.384335095103189,5,Human
12.0,5.514459182266725,12.083495274612062,2,Human
4.0,0.9964722216984644,0.9578646333981452,0,Human
8.0,0.3354066799781401,2.0421306198909805,3,Human
7.0,1.33916832461364,7.946062332655538,3,Human
7.0,8.747682185376865,5.634663642950316,1,Human
4.0,9.636209964536,4.79526608877589,2,Human
29.360412042596167,2.330367869362041,1.232837590668224,1,Bot
2.0,0.4141239741595808,3.2797725492389875,1,Human
7.0,5.7913470027108005,4.3985189793959245,1,Human
30.601478158559495,1.1578937812530967,3.298491927896001,1,Bot
3.0,0.7366622848046337,4.91024155887482,1,Human
5.0,1.6213957392740324,1.317407544305408,4,Human
5.0,6.528668115167047,1.643101105474955,4,Human
6.0,0.1980213052812411,8.854975979795666,4,Human
26.40777889373782,0.1866979590860436,2.5132881938845753,0,Bot
23.277747444828613,2.013915418987042,2.078248328775522,3,Bot
8.0,1.1951355657652354,6.203610171675579,3,Human
6.0,1.1975696904893145,2.3981329274077803,1,Human
8.0,2.01745186650932,7.289645091970599,3,Human
30.97044996449154,0.726970722795446,5.058937726120362,1,Bot
35.33337344794577,3.1065626868274028,3.146480065110061,0,Bot
6.0,1.6700960987781608,1.86616516936267,2,Human
2.0,6.182134649323459,1.4273274998083525,1,Human
6.0,0.2606557274386316,5.03225522267861,1,Human
7.0,0.2008954274899525,4.06143472853417,2,Human
5.0,2.869717930088604,1.330639293881393,3,Human
5.0,2.6870301588245957,6.903995902798825,3,Human
3.0,2.864107369185383,6.787871828445139,3,Human
3.0,2.789650884007928,7.519666599475824,3,Human
4.0,0.0878474734655312,3.0856235622004995,3,Human
6.0,0.5829893972847833,4.166487035905577,0,Human
37.7496720250877,1.4496721373955421,4.360415786659733,1,Bot
30.092169665326967,5.523612905838238,3.9473884419859906,3,Bot
6.0,2.0493062083679288,6.053737949669384,5,Human
7.0,7.833741754811087,4.060115222739396,5,Human
36.00606961081972,2.9962175077311857,5.0966348096361545,1,Bot
24.285148510846884,2.206522950142138,3.8773618961778538,3,Bot
3.0,1.5882040956302657,2.8200985438957917,4,Human
5.0,1.3394131499918038,2.456323634864829,2,Human
7.0,8.472229726341876,4.705387302180784,2,Human
7.0,8.503855265207113,2.5981605733954,0,Human
7.0,1.5197734338576248,1.9623392288955688,1,Human
5.0,2.878266354689556,4.891406795724057,2,Human
3.0,0.8325212864557237,1.1263977197236308,1,Human
5.0,1.240550529563596,8.767249214248691,0,Human
5.0,3.474410720154103,2.1649169151492305,0,Human
5.0,1.7998668413195869,6.916473761490087,4,Human
7.0,1.0761378205442549,3.499397754210192,3,Human
4.0,0.3371749330126727,2.6292276378688078,3,Human
22.682425259339407,0.15267544511187414,6.728846286068054,1,Bot
6.0,1.1843993322013997,1.1511365615964662,0,Human
27.640340671052833,0.12431980387744128,1.3429012111333587,1,Bot
9.0,0.1201030894765719,1.2352518849683551,2,Human
2.0,0.96777158015791,1.1982549209270168,2,Human
8.0,6.228177247188317,5.663944993041147,2,Human
3.0,5.6350410547428265,2.769737314803667,1,Human
8.0,5.619210148332473,3.9109380779702,2,Human
1.0,1.14410529929047,3.729052233102616,2,Human
4.0,7.862792385881892,8.053915465849688,0,Human
4.0,0.4081606924669425,4.438941050774813,1,Human
4.0,2.963604745358991,11.075412243454586,1,Human
4.0,2.923299626646029,0.9899936276823876,2,Human
3.0,4.629680457464738,4.8922728253032925,4,Human
3.0,9.020402227663716,3.474143418527762,1,Human
4.0,3.2936771709116077,5.743321678195503,2,Human
8.0,0.5324616499450573,0.9660238146126964,2,Human
36.23042596248815,0.40784947590070186,2.2447309456648497,1,Bot
30.93383382238539,1.482117289570887,3.960493393562934,0,Bot
38.97278931758894,0.14436981013908864,1.9176056826084777,2,Bot
3.0,0.4422579579548393,5.615400561292272,2,Human
21.652973594393142,0.7003771306072507,4.0632120991358445,1,Bot
24.70393239055524,1.3130294420763213,4.323193426223293,0,Bot
27.345015224990913,3.4478678119179254,5.1262985307533295,2,Bot
5.0,1.052662176823812,1.5695427843802006,3,Human
8.0,0.2630584332357499,3.7857678378213664,2,Human
4.0,1.2646033547143227,0.6245901049899256,3,Human
6.0,1.857790279151472,3.578461975041217,1,Human
8.0,1.7238430529144333,1.346004106652498,2,Human
33.79484610246634,2.532569487662782,2.790868822611233,0,Bot
4.0,2.128789027184282,2.387569745326745,1,Human
7.0,0.086015513376933,0.5176054153485553,1,Human
4.0,0.1360807742382769,2.4621337499671374,0,Human
4.0,6.2830076999757605,3.9153795142438974,1,Human
8.0,1.0094887107039334,7.507664139270798,3,Human
4.0,0.8992577040934189,1.9890329848152293,1,Human
2.0,2.3830162947800466,1.586549520701836,1,Human
24.661897853087027,0.7473984566614081,8.254570940515839,2,Bot
