Page Views,Session Duration,Time on Page,Previous Visits,Visitor Type
34,97.2597958938744,2.80943615076943,1,Bot
27,97.1846294817138,3.04960107314271,1,Bot
18,77.55578319499439,2.43082666735562,2,Bot
13,259.1598579336312,2.75719588995269,0,Human
28,165.4339953846018,6.92999093653659,0,Bot
5,119.61931278019681,1.890173685975,1,Human
33,269.5342214958708,6.20184020892535,1,Bot
5,19.1427410717652,1.71060934941176,3,Human
3,272.512069211382,3.43871154779612,2,Human
6,294.88925499731397,5.83724341009361,0,Human
3,204.1727828550162,0.60038205363159,4,Human
7,725.7942824050681,5.32056840861332,3,Human
4,39.200603213547,4.62426086651643,2,Human
28,39.4267097896824,5.15257017094317,1,Bot
6,83.167394323089,4.61023019356106,1,Human
5,171.3655597195026,2.5830044179238,4,Human
33,194.7291092698554,9.78204474160695,0,Bot
23,152.41427276747578,3.11752129750918,1,Bot
5,178.08343516186622,1.88107038488841,2,Human
5,252.9363733404066,3.90158683255314,1,Human
17,55.8577331295216,2.5899247334263,4,Bot
6,115.33214442884639,2.7660649415863,3,Human
32,287.9182259584416,2.9256304038539,1,Bot
23,109.64883090524461,6.52533634512274,0,Bot
26,47.183603630353204,3.95601774230433,1,Bot
30,20.857378381818,3.22847146527583,0,Bot
2,42.585114070909796,5.68596472875738,1,Human
3,350.6068602689238,9.74399319107565,3,Human
3,23.0883576255396,2.48049334645554,2,Human
32,130.1080472358276,4.128062842232,0,Bot
22,88.31603463579421,4.19982520535861,1,Bot
6,224.0029128696204,5.56922962248864,1,Human
27,53.1423355423866,4.80312899287323,4,Bot
2,207.20901467083561,5.48305983634995,1,Human
5,126.42178879212241,2.89792843652054,0,Human
5,385.9153343706366,1.97257334847006,4,Human
23,7.4432212179864,2.76548447225713,3,Bot
1,124.7997364520946,4.53443322806124,3,Human
33,15.3685155184284,0.68964243306142,4,Bot
6,38.4512416701726,4.6122045397351,4,Human
3,589.952411096388,12.91064307264332,3,Human
31,141.4887090383778,3.0007920428218,0,Bot
8,228.917903369382,2.91613721995127,2,Human
31,234.5204754615396,1.55659803309589,3,Bot
31,6.440740595498999,2.6409386201132,0,Bot
2,33.5045057485248,9.48149626521734,3,Human
30,29.3148392026248,3.4256576345422,1,Bot
7,465.320561237187,3.30093478372669,1,Human
30,395.00699669236735,5.00514839521673,1,Bot
26,86.1822716282898,4.09582392854516,1,Bot
3,123.7775868350778,2.81839989848954,4,Human
5,140.8353076364766,2.60914355315202,1,Human
27,12.1820785831812,3.85181455609649,2,Bot
6,44.5772725772838,2.22382933077313,2,Human
37,78.6958994272332,3.55696230987924,0,Bot
6,299.71065225564723,5.88373496900718,3,Human
4,24.8984066695182,8.43384055853511,1,Human
5,58.611982967619,6.10803661817188,2,Human
5,230.9182297879872,8.42733665671379,2,Human
7,78.2277404562294,1.02628205804697,2,Human
31,207.186174075624,3.45191963040837,0,Bot
7,32.2674416525346,3.18845116040715,1,Human
7,452.066627288724,6.03324057305386,2,Human
4,407.4324570409326,4.82933695413907,0,Human
4,226.48555185876302,2.30957813981667,0,Human
3,716.5342432452347,2.56502265956343,2,Human
4,54.884774983773,0.64185038931836,2,Human
2,8.3311953551628,2.92898466503885,0,Human
8,47.6532202705002,3.47325975058607,0,Human
36,205.2362657649276,2.3084310385999,1,Bot
7,120.69490891959,2.12679713868951,2,Human
40,79.5598582097922,1.59897025804293,2,Bot
7,368.4770891733342,2.42974011903295,4,Human
5,20.9477254184202,2.26649246684412,1,Human
4,36.0502172139468,2.56760810133627,3,Human
4,76.1269257466044,4.54893507528822,1,Human
5,198.600204883779,1.32642389632047,2,Human
5,115.5676126148238,6.63362565722497,2,Human
28,160.4351853629748,4.67419045816317,0,Bot
5,31.5845098727346,3.52992850038102,2,Human
3,366.9801352645488,1.24863258796131,1,Human
5,158.7471957118128,5.63955696988639,1,Human
3,293.6997641684154,0.22985975352607,2,Human
2,41.7670254252336,1.84650737037162,2,Human
32,228.1482593115732,3.80162393619475,0,Bot
4,680.44415637036,3.82770272156726,3,Human
26,64.039960075092,0.66289160806559,1,Bot
34,74.81917173252779,2.58254143048385,1,Bot
25,477.4891414610016,0.9890227963703,0,Bot
2,58.7541271449396,1.730508748203,1,Human
6,48.836116257837,0.58479504131251,3,Human
5,34.3650637335336,5.64022044650105,0,Human
27,33.9916400829438,1.5458724532457,0,Bot
33,17.192406827748602,3.49216394798675,2,Bot
4,247.18788119481061,2.38267142403214,2,Human
24,39.6742893128784,3.03606967935919,0,Bot
2,67.561529451006,6.85487367780912,3,Human
10,156.54219961054503,1.52350671447059,3,Human
8,81.41069886980999,1.11908729572743,2,Human
9,9.341880664469999,3.8156945446144,5,Human
26,117.5919006585648,3.9191120602767,0,Bot
3,80.977742303904,0.67372694604578,3,Human
36,146.3638017049008,2.60025671769461,1,Bot
8,1089.6271111362205,4.17299605806925,2,Human
22,104.90471270634781,3.97511118488469,0,Bot
6,58.05542459205,2.65040106859178,1,Human
4,128.4994879701888,1.04551240606446,1,Human
2,210.72080224949522,1.55282844641317,0,Human
30,12.2009380442832,0.83313920266922,0,Bot
28,18.1021092645594,2.34675944067061,1,Bot
3,76.5729344720778,6.60189704214662,0,Human
25,21.7761354847962,3.12554937230432,0,Bot
5,356.84506588339144,9.93669038604618,1,Human
4,643.9141874935716,1.36996119223824,1,Human
4,63.5086932357252,7.48681021234466,1,Human
33,28.5976913016186,5.25472473980692,1,Bot
6,54.763114904260796,5.97111024329809,1,Human
2,20.083489793583603,12.96431642864309,5,Human
1,213.54636281632918,5.24393810697419,1,Human
31,234.3811023082272,2.36048192799687,0,Bot
3,697.5226946924532,6.47304394770622,1,Human
2,147.8870187663828,3.83619636066722,1,Human
35,120.336718028922,1.23871473274634,0,Bot
22,35.7574503766674,4.27472383497578,3,Bot
2,384.9970278222756,1.98679862409499,4,Human
9,118.1609291903184,2.15818643642064,4,Human
38,181.982315495094,2.15880330807886,4,Bot
5,226.6388545580304,1.94699750533217,2,Human
28,39.5344113493692,2.16783652089706,0,Bot
23,10.6324721602176,3.77969279548857,0,Bot
8,1000.594680313284,4.64525879420766,3,Human
5,159.0685469256702,5.33340032803572,0,Human
30,349.5836312879394,2.57119531640685,1,Bot
3,190.6584148626702,1.74601143354504,1,Human
23,57.4456154360622,7.22771202801872,1,Bot
26,115.43218266611281,2.46647006492616,0,Bot
27,23.0673828550944,4.04396803892462,1,Bot
31,218.5045033917174,3.79035193851956,0,Bot
31,213.6082985192088,3.56007355409422,1,Bot
35,238.8255266273706,3.72316294480999,1,Bot
4,276.9590144880984,6.57532946150636,3,Human
6,355.003006615926,4.32349069912386,2,Human
5,182.5546571505162,2.00029413900323,1,Human
23,41.5767514365174,1.73071595926231,0,Bot
9,141.1673007868908,2.93416062322898,1,Human
29,26.9173612490712,2.67597106920354,0,Bot
29,8.9924846201154,2.85570349989879,0,Bot
28,79.1582637064554,1.50394249049116,0,Bot
3,321.324507525039,3.83407332059678,1,Human
7,89.19488829484679,4.5758331419509,1,Human
4,61.196941496281205,5.40662920773944,2,Human
37,62.130009437844606,4.14217114546582,1,Bot
6,66.428615127375,1.57651225804132,1,Human
2,389.9962421791938,0.40479349686836,4,Human
34,32.527862365993805,1.70455592318209,2,Bot
7,431.522240085855,3.2527130177288,0,Human
2,67.1028041953272,1.23929375769401,2,Human
4,4.495127828715599,1.91793876180847,2,Human
33,132.68452683122638,3.72509442814743,1,Bot
9,325.3366780114638,3.89028148322999,2,Human
6,51.8723274850746,4.21599677220153,4,Human
4,119.9449493484492,7.49937805590237,1,Human
4,437.6072073426618,2.71462346509914,1,Human
27,142.473978117297,3.78782310667992,0,Bot
6,1100.2007762041417,2.98475667750005,0,Human
9,84.4095669924702,1.46739868777255,3,Human
8,112.88132533906919,2.10774285057509,2,Human
5,548.1643276817977,3.75401989829289,1,Human
23,71.4557502676716,3.67715160550896,2,Bot
6,15.755364436640999,4.5885645805593,0,Human
3,630.734415928212,2.33455236924291,1,Human
18,28.8212410020066,1.52543123288222,1,Bot
3,34.498377846918,6.22943504905102,0,Human
4,814.813912145973,5.80218890604135,3,Human
4,79.98370588681381,1.81339594850458,3,Human
3,150.3250869640884,0.66317540767346,2,Human
4,79.327009238487,1.69777040319193,1,Human
34,243.045950298675,3.84865279204002,1,Bot
38,142.507081620018,3.58378305969254,2,Bot
26,73.77915821088959,3.30002513232872,1,Bot
5,48.6724871357916,2.85529483894161,2,Human
11,172.5051304334262,1.07381216612401,2,Human
27,5.9208351887946,2.32969867816126,0,Bot
5,9.768786018927601,3.18540688341679,1,Human
5,20.9202351700884,3.04078449516826,2,Human
34,18.0500945051346,8.46257603848267,1,Bot
5,14.348560809557998,1.38883339181599,1,Human
32,320.1359352706626,2.55935363501711,2,Bot
3,210.3242513204928,10.70124687703379,2,Human
6,147.71150475614579,1.43536216069327,2,Human
6,230.36561005904042,8.8027783890109,1,Human
4,26.3491351473558,0.54600289355029,2,Human
1,62.11106665236181,6.16801505034904,1,Human
34,32.8030340348574,2.99893729640265,1,Bot
4,358.9418047486908,9.59640278792104,2,Human
9,6.932979327206399,3.27624270537307,1,Human
37,27.1498882382244,1.45323147295287,0,Bot
23,72.0111475718754,4.15445149839439,0,Bot
6,32.981311107135596,1.27012790087845,6,Human
29,26.398398227263797,3.07559731833232,1,Bot
7,557.7560818304316,4.81933344083091,1,Human
34,270.5900277670824,1.74316028961936,1,Bot
8,30.584245799184004,1.41071746208618,1,Human
27,35.9091708898044,3.00506753506734,1,Bot
6,63.961044474383996,4.2380778341088,6,Human
2,30.9839064540822,4.6816217034678,1,Human
25,331.674156107049,6.3188928317925,0,Bot
40,5.3259659135838,2.96188275666436,0,Bot
6,88.135897108134,3.09611905033038,1,Human
7,86.89514072507579,2.33239104217374,2,Human
35,288.45692769412085,3.78201355278686,2,Bot
7,134.9546872398048,10.21838447091833,3,Human
4,253.67106797804698,3.50629189123193,4,Human
5,504.1012581587082,1.15550001493986,1,Human
6,487.96542052765324,4.37863882596698,0,Human
30,29.9095466376738,5.98549670979589,1,Bot
24,49.5472670778612,2.47208626895456,2,Bot
6,63.452335307865,1.14133056231707,0,Human
31,130.80750301765198,2.87034091682006,1,Bot
3,593.3137268277426,2.16504706895762,1,Human
3,144.6196004020884,9.92765639840902,2,Human
7,6.0726421513434,0.2573396805435,2,Human
37,409.8110307660108,2.71248861519423,1,Bot
4,258.1415268554184,6.40200001322126,3,Human
33,23.1286995528846,4.34499436306491,1,Bot
10,119.6586497661888,3.65287318885891,3,Human
4,194.73029866580222,5.00122943445412,1,Human
7,245.1693107504052,2.85806601608309,2,Human
3,288.8103547840098,5.14259867597121,1,Human
6,90.6473733874368,2.44449927737494,3,Human
3,429.7325634901764,5.25174609512246,2,Human
3,487.2475514757168,5.82139344202839,1,Human
6,267.9073024576638,9.33093606086259,3,Human
35,82.33132975162201,6.20430012584817,0,Bot
6,120.9453412370838,1.53258271536617,4,Human
3,159.893182159188,2.30930064975552,1,Human
7,74.6741405370768,5.29181321798519,0,Human
8,300.15679693743,17.13063475030514,1,Human
30,8.2772640938286,4.18609592370307,1,Bot
7,19.1952517426614,1.11068434688746,1,Human
32,94.36027540131421,4.16436031060256,1,Bot
6,190.93269941088178,7.60789107539905,3,Human
2,473.2021466209482,1.08944665954837,4,Human
7,97.0204243815084,8.5319337733163,2,Human
7,384.6537894684264,3.63717518517193,1,Human
5,163.0555397082876,9.591394006409,3,Human
9,528.035573131947,2.99751001031346,1,Human
6,381.8075084796228,3.99512568618681,2,Human
3,92.127313185708,3.5153150288971,2,Human
1,411.29572164168417,10.41547871335936,1,Human
33,32.9125461969762,2.02634025227203,1,Bot
3,32.2514011122,4.35224139896909,4,Human
8,77.720816191452,0.63538308977142,3,Human
5,84.8554124443626,4.27944254135496,0,Human
30,126.0903708159066,3.74185924956577,1,Bot
2,120.61643573131138,2.10996034894876,6,Human
31,153.6467245493892,5.86406362462163,1,Bot
26,469.2648687260664,3.73729805062074,1,Bot
4,146.19437621820842,6.83635445485568,4,Human
4,77.38802883794759,4.16969952862548,2,Human
6,21.4218586945116,10.58489757786638,4,Human
27,12.7282891317708,1.73984454972495,4,Bot
3,263.1755673248388,3.22730819691907,1,Human
5,565.913549781267,1.9348074119713,0,Human
8,380.1422093694234,5.39206641340601,1,Human
11,61.497506819503194,2.8499585062122,3,Human
7,269.96896844557017,8.41369209149174,4,Human
2,83.5716706562616,2.04612435971394,2,Human
6,297.4788227167458,5.93692222687901,2,Human
3,27.31812503346,4.06882637944152,2,Human
4,444.2529174156186,2.55021730462893,4,Human
6,170.81197114834862,0.53519141404852,1,Human
28,78.94311631545,2.90876964315666,2,Bot
26,252.42285218918818,3.39350964000528,0,Bot
5,101.7199929668208,1.1965872509588,0,Human
5,74.42216935070999,3.96985328713556,4,Human
6,37.5246077939508,3.632154921832,1,Human
23,284.0606969059572,2.34445010469607,0,Bot
11,188.0282932659138,1.38946192943086,4,Human
7,68.229155863416,4.3469069698979,2,Human
4,179.1707010109698,1.8413144950223,0,Human
34,17.0601850519872,1.97593328845633,0,Bot
3,247.79513921304118,6.01462928318157,7,Human
6,574.9840935235416,4.68073111372657,0,Human
4,3.3334355330250003,0.58971578247467,0,Human
5,23.9325963936774,2.13676471936364,1,Human
29,261.224527177446,5.80816278473575,1,Bot
3,50.4693757807422,8.00141814012807,3,Human
6,27.8984532893088,2.97388674191854,0,Human
8,158.2781109992226,4.55720698161625,3,Human
25,10.12575950409,2.00007270632751,1,Bot
5,376.99593345904805,2.70270757720484,2,Human
10,37.0327899997266,9.02713663574228,4,Human
5,9.098695399236,3.97019723954331,2,Human
22,42.328406393428196,2.23096518639048,1,Bot
26,30.636153016905602,8.3886874922388,1,Bot
27,61.598310806570396,1.85899650969598,1,Bot
9,519.5530392026778,3.38433509510319,5,Human
12,330.8675509360032,12.08349527461206,2,Human
4,59.7883333019076,0.95786463339815,0,Human
8,20.1244007986884,2.04213061989098,3,Human
7,80.3500994768184,7.94606233265554,3,Human
7,524.8609311226116,5.63466364295032,1,Human
4,578.17259787216,4.79526608877589,2,Human
29,139.8220721617224,1.23283759066822,1,Bot
2,24.847438449574803,3.27977254923899,1,Human
7,347.480820162648,4.39851897939592,1,Human
30,69.473626875186,3.298491927896,1,Bot
3,44.1997370882778,4.91024155887482,1,Human
5,97.2837443564418,1.31740754430541,4,Human
5,391.720086910023,1.64310110547496,4,Human
6,11.8812783168744,8.85497597979567,4,Human
26,11.2018775451624,2.51328819388458,0,Bot
23,120.8349251392224,2.07824832877552,3,Bot
8,71.7081339459144,6.20361017167558,3,Human
6,71.8541814293586,2.39813292740778,1,Human
8,121.04711199055922,7.2896450919706,3,Human
30,43.618243367727004,5.05893772612036,1,Bot
35,186.393761209644,3.14648006511006,0,Bot
6,100.2057659266896,1.86616516936267,2,Human
2,370.9280789594076,1.42732749980835,1,Human
6,15.639343646317801,5.03225522267861,1,Human
7,12.053725649397,4.06143472853417,2,Human
5,172.183075805316,1.33063929388139,3,Human
5,161.22180952947602,6.90399590279882,3,Human
3,171.8464421511228,6.78787182844514,3,Human
3,167.3790530404758,7.51966659947582,3,Human
4,5.2708484079318,3.0856235622005,3,Human
6,34.9793638370868,4.16648703590558,0,Human
37,86.9803282437324,4.36041578665973,1,Bot
30,331.4167743502944,3.94738844198599,3,Bot
6,122.9583725020758,6.05373794966938,5,Human
7,470.0245052886654,4.0601152227394,5,Human
36,179.7730504638714,5.09663480963615,1,Bot
24,132.39137700852842,3.87736189617785,3,Bot
3,95.2922457378162,2.82009854389579,4,Human
5,80.36478899950801,2.45632363486483,2,Human
7,508.3337835805128,4.70538730218078,2,Human
7,510.23131591242657,2.5981605733954,0,Human
7,91.18640603145721,1.96233922889557,1,Human
5,172.6959812813736,4.89140679572406,2,Human
3,49.9512771873432,1.12639771972363,1,Human
5,74.433031773816,8.76724921424869,0,Human
5,208.46464320924602,2.16491691514923,0,Human
5,107.99201047917539,6.91647376149009,4,Human
7,64.568269232655,3.49939775421019,3,Human
4,20.2304959807602,2.62922763786881,3,Human
22,9.1605267067122,6.72884628606805,1,Bot
6,71.06395993208399,1.15113656159647,0,Human
27,7.4591882326464,1.34290121113336,1,Bot
9,7.2061853685942,1.23525188496836,2,Human
2,58.0662948094746,1.19825492092702,2,Human
8,373.69063483129923,5.66394499304115,2,Human
3,338.1024632845698,2.76973731480367,1,Human
8,337.1526088999482,3.9109380779702,2,Human
1,68.6463179574282,3.72905223310262,2,Human
4,471.7675431529134,8.05391546584969,0,Human
4,24.489641548016397,4.43894105077481,1,Human
4,177.8162847215394,11.07541224345459,1,Human
4,175.3979775987618,0.98999362768239,2,Human
3,277.7808274478844,4.89227282530329,4,Human
3,541.2241336598232,3.47414341852776,1,Human
4,197.6206302546966,5.7433216781955,2,Human
8,31.947698996703597,0.9660238146127,2,Human
36,24.470968554042,2.24473094566485,1,Bot
30,88.9270373742534,3.96049339356293,0,Bot
38,8.6621886083454,1.91760568260848,2,Bot
3,26.5354774772904,5.61540056129227,2,Human
21,42.022627836435,4.06321209913584,1,Bot
24,78.7817665245792,4.32319342622329,0,Bot
27,206.87206871507578,5.12629853075333,2,Bot
5,63.1597306094286,1.5695427843802,3,Human
8,15.783505994145,3.78576783782137,2,Human
4,75.8762012828592,0.62459010498993,3,Human
6,111.4674167490882,3.57846197504122,1,Human
8,103.4305831748658,1.3460041066525,2,Human
33,151.9541692597668,2.79086882261123,0,Bot
4,127.7273416310568,2.38756974532674,1,Human
7,5.1609308026158,0.51760541534856,1,Human
4,8.1648464542968,2.46213374996714,0,Human
4,376.9804619985456,3.9153795142439,1,Human
8,60.569322642235804,7.5076641392708,3,Human
4,53.9554622456052,1.98903298481523,1,Human
2,142.98097768680302,1.58654952070184,1,Human
24,44.8439073996846,8.25457094051584,2,Bot
28,72.5701106597688,2.00506655640093,1,Bot
7,231.72952849743479,1.89118955613808,3,Human
8,193.86788568546422,2.59596268881289,1,Human
6,15.924675615287999,3.61828346097811,6,Human
7,44.2158633694824,7.59182847137759,3,Human
33,380.6204063471742,1.89209065068374,1,Bot
2,299.56345765624144,2.48616433603425,0,Human
31,132.749053282566,3.06598725325481,0,Bot
6,146.5089611764962,3.13604780789617,3,Human
7,115.11561788921941,2.85586130821382,3,Human
6,542.9892852657215,0.68630931426008,1,Human
2,136.869792790512,2.34660128473839,0,Human
30,94.9304278782918,4.37981562459755,0,Bot
2,524.5074656435802,3.18407826233034,1,Human
7,51.9134823130458,3.83114716491179,4,Human
26,17.602993513839003,2.5614560354508,2,Bot
6,41.9495274114276,6.57759589228844,1,Human
7,100.010769510342,3.7016517697464,5,Human
4,338.849263609422,1.90584730682686,3,Human
29,148.02660829123317,1.44029745149082,0,Bot
8,39.3163683533964,0.37060305145129,2,Human
5,53.5703148289464,3.43319014160795,3,Human
8,22.304606553999598,2.52727390212656,4,Human
34,89.374139967852,2.34619342539983,0,Bot
6,131.909355848001,4.84762698922019,0,Human
5,75.8383081286862,0.64430244824677,1,Human
5,129.406129514064,2.98539529458053,0,Human
5,353.4430661320914,2.68436165437226,0,Human
6,659.1511431394301,2.77066241964363,5,Human
0,206.77342815350337,3.69936514585856,2,Human
28,131.90462844787018,3.38121705701715,2,Bot
4,113.6222717625414,6.9938467764399,1,Human
30,117.34669713828299,2.17024786786226,1,Bot
8,18.216567155217,6.15771066307754,2,Human
5,34.3303079848134,5.28150672327151,2,Human
7,269.4117165782934,1.11504892021867,1,Human
31,24.4339800321084,2.18350436768522,0,Bot
2,334.8904925886144,14.26480293170786,3,Human
32,245.7244262945712,2.05983858471859,2,Bot
5,47.312428588945195,6.02360379769852,1,Human
11,57.162570936555596,2.34815377572211,3,Human
10,188.19697192131238,2.4964111243821,3,Human
5,90.65425148701921,2.60818788445263,2,Human
3,168.9847967557788,1.38666707811728,1,Human
5,63.519746233701596,3.26885162250135,4,Human
23,147.65242807229458,4.74855096088317,3,Bot
39,59.616071934711606,4.50104938345651,0,Bot
31,343.9242460536234,4.68236755779087,1,Bot
7,171.5696679294606,5.22359221088192,2,Human
33,5.1427904770932,4.56346653108571,0,Bot
26,527.2876669819806,2.95056681728032,1,Bot
7,448.05173297908624,6.36347233009724,0,Human
7,114.4620839669754,1.1591949069824,2,Human
5,338.5828200342636,5.53881741033192,1,Human
5,25.9916886783714,4.09695547640681,3,Human
9,47.760083505165596,3.18163630436379,3,Human
27,67.0758390782058,2.79795600063288,1,Bot
7,46.676325319908,3.22841023156416,1,Human
2,37.562798509825804,3.37732150485702,2,Human
39,187.105571711322,2.09391522947328,1,Bot
5,33.4658386264686,1.01237830656469,2,Human
2,60.36209001220679,2.1318309452711,4,Human
2,309.0090631810476,3.31503448388816,0,Human
5,169.4809955992494,3.85156297151545,2,Human
32,127.06796953106641,1.81182558347959,0,Bot
10,43.914992045784004,0.78704988414798,2,Human
4,179.936787547431,3.64685876303758,1,Human
7,185.36882787685502,10.71673502571524,0,Human
27,52.295716288044,3.13074614131737,2,Bot
4,33.9671481606,8.24900860111709,2,Human
4,6.4428720805571995,1.91181752508042,4,Human
8,47.841154741656005,1.95877960249208,3,Human
4,201.88508583464582,1.43547674588591,0,Human
31,49.7619298975722,5.13775317270812,1,Bot
25,72.7790722910412,1.1151204026038,0,Bot
2,93.231991113402,5.60485530240637,3,Human
31,82.5015135133848,3.49956109225908,0,Bot
7,40.571201135745,6.43202487519003,2,Human
2,192.424536926181,2.54624631224094,1,Human
4,97.2631227518028,9.63616962740094,2,Human
35,400.507819446252,3.64440052349808,0,Bot
22,87.9228640228854,3.13132384676387,0,Bot
7,332.4134066548314,8.79349224549781,3,Human
3,122.37058678674721,6.42826383333152,0,Human
4,177.723813024009,1.62808214158858,3,Human
31,80.2312190524482,3.55600575468265,1,Bot
2,255.0025230464094,0.84627700633575,2,Human
5,80.7479408840814,2.67947976670975,2,Human
28,22.9551457746024,4.15302645588852,3,Bot
4,151.4208062426142,0.56124342338614,2,Human
25,113.2952477651436,3.00031061345631,3,Bot
7,227.1418544809086,2.53459412223425,2,Human
14,114.4249500268878,6.34324151980532,3,Human
5,112.4625080025258,9.45292798270648,3,Human
3,29.176494181428,5.50666286832688,2,Human
2,146.64241607455318,2.29689037142197,2,Human
4,43.3260652017708,5.06930967720823,0,Human
3,37.034952247869604,3.61797266268192,0,Human
6,171.781378714527,1.74660337485881,3,Human
3,103.229347871706,2.64588110492824,0,Human
8,199.5279733336668,5.13159206886419,2,Human
4,200.4576495572454,0.82310674820762,3,Human
37,209.89064819224077,6.50858688574423,1,Bot
30,396.90659753620383,3.81730745556415,2,Bot
35,8.5741089010236,2.93265067031448,0,Bot
35,12.5337251653314,1.85286451036868,0,Bot
35,18.1980708456606,1.17390516135011,1,Bot
8,125.03859697295879,8.16888687588302,1,Human
5,14.0956372970742,3.50748528843225,2,Human
7,97.9437753105498,8.95568160786013,2,Human
5,20.980383312700802,3.5812297957567,0,Human
4,278.4112433689332,2.65532166097282,4,Human
7,14.1021516040728,5.93634577791973,2,Human
7,292.3551861280674,1.32807150422956,1,Human
2,528.2936200832268,2.78353221249448,2,Human
5,233.32306811998978,3.14101109255946,2,Human
10,241.22582570106903,2.03203946294664,4,Human
37,84.4338393698202,1.69854067079291,1,Bot
39,4.4832873611382,2.41191091331545,2,Bot
4,150.0172752973992,1.3812905827281,1,Human
5,443.8813592661042,1.75821148074135,2,Human
33,177.41572466193358,2.66792763317837,1,Bot
4,9.0535591662108,1.8821197343454,4,Human
3,258.3643481727846,2.36993058517535,2,Human
24,256.3750348905666,3.77066919486039,0,Bot
33,34.039427555487,2.12495027400856,0,Bot
5,63.0166277563626,1.1828760047629,3,Human
25,15.6280655979738,1.70783853134322,0,Bot
24,33.122275422036,1.37230455401136,2,Bot
4,697.4350188051552,4.93517043826098,1,Human
22,123.7966802064108,1.35872168083641,4,Bot
3,18.074340990394198,1.55612849206601,1,Human
28,48.818821003230596,1.80178910650662,3,Bot
9,121.2413685833382,2.61228494081715,2,Human
33,173.4604559068458,1.82135726837964,0,Bot
5,14.022182968011,0.50804725901054,2,Human
6,284.1745942290306,3.60300174405558,3,Human
34,103.7222089623192,1.17080057379013,0,Bot
33,12.7827844261872,2.39304621723383,2,Bot
29,137.1520431151404,5.5738469182013,1,Bot
7,160.066226696451,2.84873650910883,2,Human
5,161.658673572636,4.92755772662987,0,Human
4,128.0776915675158,6.10759291761176,1,Human
37,38.9056751484558,5.46657220741602,5,Bot
5,735.992261276109,5.45224045649265,1,Human
6,90.1971341536206,3.54952532731377,9,Human
6,213.7206278748816,3.25252068302033,4,Human
30,126.2798448492318,1.91092326768842,2,Bot
8,45.3077894029008,3.99530700523282,1,Human
4,385.278619982277,2.06248374573822,1,Human
5,241.6633074999216,4.54128078061644,5,Human
5,663.082874195511,3.890460070475,3,Human
35,7.764234181275601,4.86810438958273,0,Bot
5,191.4699897239862,7.74679937754006,0,Human
7,198.3958886372808,3.04389578817379,3,Human
4,520.4077021628394,10.87521452849437,2,Human
8,98.0104243298556,3.91116861201395,1,Human
9,353.2941000047712,8.65243890202121,0,Human
29,25.5634838231958,3.53242523681597,2,Bot
30,157.4854275687768,3.13164614685589,2,Bot
4,171.3597728004588,4.35758511760436,1,Human
27,243.24239102290082,4.83161415600839,0,Bot
3,472.9279895176596,0.86878753985567,4,Human
3,25.7360162593494,1.68869910445194,1,Human
30,136.8177354330444,6.07437120513045,1,Bot
5,57.7789942459002,2.72377633308663,3,Human
30,10.2185879866746,1.36072403621222,1,Bot
2,405.114200224812,5.02567721638249,2,Human
32,68.6354996090262,5.2883026649737,1,Bot
29,132.8530980683682,6.82060900845554,1,Bot
6,56.6491660804344,3.82498286914969,2,Human
3,130.63956887111638,7.60539733817917,1,Human
8,139.0927693694598,1.77782996940836,2,Human
7,330.2718171698748,2.64350456485856,4,Human
6,585.9566160037753,2.36559335771134,2,Human
3,395.6669553933912,2.36006654372678,1,Human
5,29.3484196036848,2.1942525874331,2,Human
3,57.202975996761,1.38586201024893,4,Human
8,366.9067106686176,3.82839505344164,0,Human
38,112.5407313645282,4.75650445204975,1,Bot
31,59.0322411253686,2.03841685429592,0,Bot
4,33.2292852037854,2.48173326387851,1,Human
3,32.9693305564572,2.91937291294129,1,Human
4,222.27438099653278,0.80631503778809,0,Human
16,101.8000435452054,4.21916955819169,2,Bot
6,115.8909563737248,1.80867713429062,2,Human
2,43.6486867280382,5.10416042678445,1,Human
4,18.7762785165624,2.70986245273825,5,Human
5,42.525851961823804,5.44252861778309,0,Human
30,194.961962395851,4.12192919002518,1,Bot
7,5.9436987975522,0.67495694615797,2,Human
21,61.0319778803484,2.7412566531231,0,Bot
3,74.5280337256098,1.67146239083736,2,Human
5,206.4980753479146,2.85475895588527,1,Human
5,6.1443387287424,5.41500012347023,0,Human
8,32.1657008721564,5.62481289948244,4,Human
7,9.4736486327658,6.14226298545334,1,Human
6,360.1670031904386,7.05522162412372,2,Human
3,120.43195684862522,1.9054310339211,1,Human
6,127.6193142806646,2.29982863758643,7,Human
25,21.4268757141156,1.7259195042816,0,Bot
25,120.648746966088,2.31728783856952,0,Bot
8,170.4845073794844,4.30189238759944,0,Human
26,646.7865730632102,1.93228861623254,1,Bot
4,224.1805908895326,4.90471428226748,0,Human
4,167.43786282579,2.70765575729587,2,Human
28,190.43311714996202,2.63048140736356,1,Bot
5,152.5064000928684,7.2996276598828,3,Human
31,71.6836918638066,2.60942743446956,1,Bot
32,104.14932658383239,2.96048071552534,0,Bot
7,8.596510580519999,1.47900258631922,2,Human
31,19.788474186533403,7.3948687206788,1,Bot
5,135.4014773944014,7.8268260667967,5,Human
28,87.8414786430642,2.8884792293368,0,Bot
8,9.6472682953686,6.73114352566199,3,Human
5,313.671208128321,1.30871817391865,1,Human
33,158.7372387431136,4.45454573490225,0,Bot
32,221.3687845178556,2.70190040433341,5,Bot
